OBJECTID_1,WorldID,Zone_Name,World,Adm4ID,Adm3ID,Adm2ID,Adm1ID,CntyID,Levels,Adm4_Name,Adm3_Name,Adm2_Name,Adm1_Name,Cnty_Name,Composite,RegionYWAM,GlobalID,FieldYWAM,Population,PopPct,Name,OZcount,Shape_Leng,Cen_x,Cen_y,Shape_Le_1,Shape_Area,OZ_Label,OZ_Label1
219,CHN-JIL-YAN,Yanbian Chaoxianzu Zizhizhou,B,,,CHN-JIL-YAN,CHN-JIL,CHN,2,,,Yanbian Chaoxianzu Zizhizhou,Jilin Province,China,0,East Asia Region,{D72A4DD0-3215-40D6-AA33-6BE72E8329BE},Asia and Pacific Field,2363086.74054000000,0.17658669921,,1,15.51416409270,129.12671918700,43.14024600700,15.51416409270,4.82790589867,Yanbian Chaoxianzu Zizhizhou,Yanbian Chaoxianzu Zizhizhou
220,CHN-QIN-GUO,Guoluo Zangzu Zizhizhou,A,,,CHN-QIN-GUO,CHN-QIN,CHN,2,,,Guoluo Zangzu Zizhizhou,Qinghai Province,China,0,East Asia Region,{17050E69-433B-4525-A384-D0C8742F70AE},Asia and Pacific Field,148652.25840000000,0.01110835721,,1,17.32353122570,99.40103242110,34.10784638320,17.32353122570,7.47210036091,Guoluo Zangzu Zizhizhou,Guoluo Zangzu Zizhizhou
221,CHN-QIN-HAB,Haibei Zangzu Zizhizhou,A,,,CHN-QIN-HAB,CHN-QIN,CHN,2,,,Haibei Zangzu Zizhizhou,Qinghai Province,China,0,East Asia Region,{46D37BCD-FB72-432B-819B-4813F4860BB0},Asia and Pacific Field,299829.21863400000,0.02240537816,,1,15.76332459260,100.26714951600,37.79534630860,15.76332459260,3.13778007598,Haibei Zangzu Zizhizhou,Haibei Zangzu Zizhizhou
222,CHN-QIN-HAD,Haidong Diqu,A,,,CHN-QIN-HAD,CHN-QIN,CHN,2,,,Haidong Diqu,Qinghai Province,China,0,East Asia Region,{98545E8B-849C-40C6-A3B0-8BEA626409BA},Asia and Pacific Field,1696210.97827000000,0.12675298485,,1,5.96038520962,102.34429218200,36.33934266330,5.96038520962,1.27760967145,Haidong Diqu,Haidong Diqu
223,CHN-QIN-HAN,Hainan Zangzu Zizhizhou,A,,,CHN-QIN-HAN,CHN-QIN,CHN,2,,,Hainan Zangzu Zizhizhou,Qinghai Province,China,0,East Asia Region,{E1196FC5-5690-41F2-A41E-EFF17DCFC91C},Asia and Pacific Field,440889.84604200000,0.03294643455,,1,12.11439323320,100.26000427100,35.84864991830,12.11439323320,4.07374750938,Hainan Zangzu Zizhizhou,Hainan Zangzu Zizhizhou
224,CHN-QIN-HUA,Huangnan Zangzu Zizhizhou,A,,,CHN-QIN-HUA,CHN-QIN,CHN,2,,,Huangnan Zangzu Zizhizhou,Qinghai Province,China,0,East Asia Region,{77EDD57E-731A-4C78-AE75-92DE67594910},Asia and Pacific Field,228305.62186900000,0.01706062477,,1,9.22764708585,101.63550662700,35.04228576720,9.22764708585,1.77450990143,Huangnan Zangzu Zizhizhou,Huangnan Zangzu Zizhizhou
225,CHN-QIN-HAX,Haixi Mengguzu Zangzu Zizhizhou,A,,,CHN-QIN-HAX,CHN-QIN,CHN,2,,,Haixi Mengguzu Zangzu Zizhizhou,Qinghai Province,China,0,East Asia Region,{520B97E1-717E-44F4-96B7-2C0A89617539},Asia and Pacific Field,372897.12056300000,0.02786553305,,1,40.70098469170,94.59606290880,36.81702394480,40.70098469170,33.01821495980,Haixi Mengguzu Zangzu Zizhizhou,Haixi Mengguzu Zangzu Zizhizhou
226,CHN-QIN-XIN,Xining Shi,A,,,CHN-QIN-XIN,CHN-QIN,CHN,2,,,Xining Shi,Qinghai Province,China,0,East Asia Region,{FDE68428-8563-44BB-8445-7236C6FC5BA6},Asia and Pacific Field,1991245.42833000000,0.14880006369,,1,4.83351843905,101.45692878400,36.81692613940,4.83351843905,0.73284717009,Xining Shi,Xining Shi
227,CHN-QIN-YUS,Yushu Zangzu Zizhizhou,A,,,CHN-QIN-YUS,CHN-QIN,CHN,2,,,Yushu Zangzu Zizhizhou,Qinghai Province,China,0,East Asia Region,{F3F3E391-ACA9-4EE1-AC97-CDA664369684},Asia and Pacific Field,292086.04367700000,0.02182675289,,1,31.00255451140,94.27025876150,34.15501538960,31.00255451140,19.32496356800,Yushu Zangzu Zizhizhou,Yushu Zangzu Zizhizhou
228,CHN-FUJ-FUZ,Fuzhou Shi,B,,,CHN-FUJ-FUZ,CHN-FUJ,CHN,2,,,Fuzhou Shi,Fujian Province,China,0,East Asia Region,{490A9D8B-8C75-4739-B87F-CED07B06F418},Asia and Pacific Field,6509332.86166000000,0.48642378816,,1,17.73517780160,119.16969540900,26.05543897440,17.73517780160,1.04406106100,Fuzhou Shi,Fuzhou Shi
229,CHN-FUJ-LON,Longyan Shi,B,,,CHN-FUJ-LON,CHN-FUJ,CHN,2,,,Longyan Shi,Fujian Province,China,0,East Asia Region,{62449AB2-B682-4BC6-8415-06F3C93DA14F},Asia and Pacific Field,3169446.14621000000,0.23684362646,,1,7.74154013760,116.74477983100,25.29643086690,7.74154013760,1.71543356072,Longyan Shi,Longyan Shi
230,CHN-FUJ-NAN,Nanping Shi,B,,,CHN-FUJ-NAN,CHN-FUJ,CHN,2,,,Nanping Shi,Fujian Province,China,0,East Asia Region,{29002D54-03D5-4515-86C1-0FADF9A26796},Asia and Pacific Field,3367951.21443000000,0.25167734127,,1,9.39961825778,118.14938096500,27.34489754300,9.39961825778,2.38187838899,Nanping Shi,Nanping Shi
231,CHN-FUJ-NIN,Ningde Shi,B,,,CHN-FUJ-NIN,CHN-FUJ,CHN,2,,,Ningde Shi,Fujian Province,China,0,East Asia Region,{F1CE0877-88D7-45E6-9E42-8121A0412E25},Asia and Pacific Field,3592728.02684000000,0.26847426822,,1,17.03032183580,119.47720213300,26.98137353040,17.03032183580,1.18596535631,Ningde Shi,Ningde Shi
232,CHN-FUJ-PUT,Putian Shi,B,,,CHN-FUJ-PUT,CHN-FUJ,CHN,2,,,Putian Shi,Fujian Province,China,0,East Asia Region,{0574F28A-AAA7-40AA-8EE8-569D4D15C743},Asia and Pacific Field,3286255.61563000000,0.24557246332,,1,7.04758980344,118.88592753400,25.45158434660,7.04758980345,0.33997171952,Putian Shi,Putian Shi
233,CHN-FUJ-QUA-ANX,Anxi Xian,B,,CHN-FUJ-QUA-ANX,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Anxi Xian,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{5166CAB7-B719-4C78-AE94-AF1A4DF41F78},Asia and Pacific Field,1164706.08865000000,0.08703514781,,1,2.71744062714,117.90719769900,25.12075549430,2.71744062714,0.25720843940,Anxi Xian,Anxi Xian
234,CHN-FUJ-QUA-DEH,Dehua Xian,B,,CHN-FUJ-QUA-DEH,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Dehua Xian,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{DA801250-4700-4986-A651-FC74342EC2E5},Asia and Pacific Field,336992.54096200000,0.02518248672,,1,2.04401822224,118.24884859800,25.66601441570,2.04401822224,0.19684125421,Dehua Xian,Dehua Xian
235,CHN-FUJ-QUA-HUI,Hui`an Xian,B,,CHN-FUJ-QUA-HUI,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Hui`an Xian,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{E5AE63DB-BEC6-427D-9740-3820D55B44C5},Asia and Pacific Field,1411909.34600000000,0.10550793871,,1,3.38665181690,118.81306066200,25.04282652140,3.38665181690,0.08625731193,Hui`an Xian,Hui`an Xian
236,CHN-FUJ-QUA-JIN,Jinjiang Shi,B,,CHN-FUJ-QUA-JIN,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Jinjiang Shi,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{494FB269-AFB7-4AA4-8B22-DD4644960D79},Asia and Pacific Field,1122942.83999000000,0.08391429993,,1,1.46402579405,118.52854413100,24.74220118350,1.46402579405,0.04653401193,Jinjiang Shi,Jinjiang Shi
237,CHN-FUJ-QUA-NAN,Nan`an Shi,B,,CHN-FUJ-QUA-NAN,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Nan`an Shi,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{900E0554-7E1B-448C-A5D9-0BC57D5BA283},Asia and Pacific Field,1649749.86671000000,0.12328107914,,1,2.66555350063,118.37543616200,25.01230145470,2.66555350063,0.17555814292,Nan`an Shi,Nan`an Shi
238,CHN-FUJ-QUA-QUA,Quanzhou Shi Shixiaqu,B,,CHN-FUJ-QUA-QUA,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Quanzhou Shi Shixiaqu,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{C934B0E2-47D9-482A-B3A1-A073DFB66A38},Asia and Pacific Field,726045.07288600000,0.05425526736,,1,1.45313339951,118.61218848600,25.07695843780,1.45313339951,0.04546384030,Quanzhou Shi Shixiaqu,Quanzhou Shi Shixiaqu
239,CHN-FUJ-QUA-SHI,Shishi Shi,B,,CHN-FUJ-QUA-SHI,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Shishi Shi,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{483848ED-F17B-42CE-B49B-5CB64B863357},Asia and Pacific Field,329487.50652100000,0.02462165701,,1,1.10156126198,118.65242681800,24.70134759410,1.10156126198,0.02550684919,Shishi Shi,Shishi Shi
240,CHN-FUJ-QUA-YON,Yongchun Xian,B,,CHN-FUJ-QUA-YON,CHN-FUJ-QUA,CHN-FUJ,CHN,3,,Yongchun Xian,Quanzhou Shi,Fujian Province,China,0,East Asia Region,{DE87E89C-0161-42DB-87AA-CAB416BB50F7},Asia and Pacific Field,603865.58638200000,0.04512514451,,1,2.18942273453,118.13727414600,25.38704063230,2.18942273453,0.12697486936,Yongchun Xian,Yongchun Xian
241,CHN-FUJ-SAN,Sanming Shi,B,,,CHN-FUJ-SAN,CHN-FUJ,CHN,2,,,Sanming Shi,Fujian Province,China,0,East Asia Region,{E397F35F-0FA4-4A04-A17A-3ED2C0E14A6B},Asia and Pacific Field,2970107.07073000000,0.22194758869,,1,8.56661458696,117.40690245800,26.30018060550,8.56661458696,2.07082172853,Sanming Shi,Sanming Shi
242,CHN-FUJ-XIA,Xiamen Shi,B,,,CHN-FUJ-XIA,CHN-FUJ,CHN,2,,,Xiamen Shi,Fujian Province,China,0,East Asia Region,{D1141DCF-61F4-4679-B388-EF2CBD065C33},Asia and Pacific Field,1439867.66111000000,0.10759718347,,1,4.03643127130,118.11482815700,24.68384209420,4.03643127129,0.12884129349,Xiamen Shi,Xiamen Shi
243,CHN-FUJ-ZHA,Zhangzhou Shi,B,,,CHN-FUJ-ZHA,CHN-FUJ,CHN,2,,,Zhangzhou Shi,Fujian Province,China,0,East Asia Region,{D7039373-8048-4A4A-BE51-2AB2476C860B},Asia and Pacific Field,4972890.45860000000,0.37160985102,,1,12.88263223340,117.44376944600,24.37320165290,12.88263223340,1.11569922521,Zhangzhou Shi,Zhangzhou Shi
244,CHN-HEI-DAQ,Daqing Shi,B,,,CHN-HEI-DAQ,CHN-HEI,CHN,2,,,Daqing Shi,Heilongjiang Province,China,0,East Asia Region,{7A19642B-9E24-440D-9BE0-27ACA8C809A7},Asia and Pacific Field,2615128.21990000000,0.19542103658,,1,10.16989427230,124.69307224300,46.34095362770,10.16989427230,2.41912488625,Daqing Shi,Daqing Shi
245,CHN-HEI-DAX,Daxing'anling Diqu,B,,,CHN-HEI-DAX,CHN-HEI,CHN,2,,,Daxing'anling Diqu,Heilongjiang Province,China,0,East Asia Region,{B6C32967-34EB-4597-8BF3-9802FEB59E61},Asia and Pacific Field,571035.18434900000,0.04267182267,,1,18.82809600740,124.20255668200,52.32954041060,18.82809600740,8.53029052013,Daxing'anling Diqu,Daxing'anling Diqu
246,CHN-SHD-HEZ-JUY,Juye Xian,B,,CHN-SHD-HEZ-JUY,CHN-SHD-HEZ,CHN-SHD,CHN,3,,Juye Xian,Heze Diqu,Shandong Province,China,0,East Asia Region,{654AD1CD-FB19-4C33-804F-BF6A15A08D8B},Asia and Pacific Field,932541.40431100000,0.06968614636,,1,1.47387760387,116.01933581900,35.27016716260,1.47387760387,0.12245157411,Juye Xian,Juye Xian
247,CHN-SHD-HEZ-SHA,Shan Xian,B,,CHN-SHD-HEZ-SHA,CHN-SHD-HEZ,CHN-SHD,CHN,3,,Shan Xian,Heze Diqu,Shandong Province,China,0,East Asia Region,{3FEF9DD3-03B3-4515-9B9A-980B2BC6D11B},Asia and Pacific Field,1189417.40442000000,0.08888175361,,1,1.90752750453,116.10549793900,34.72891463900,1.90752750453,0.16309868436,Shan Xian,Shan Xian
248,CHN-SHD-HEZ-YUN,Yuncheng Xian,B,,CHN-SHD-HEZ-YUN,CHN-SHD-HEZ,CHN-SHD,CHN,3,,Yuncheng Xian,Heze Diqu,Shandong Province,China,0,East Asia Region,{6095194A-8CAF-415E-BCD4-9C0512CDDAEE},Asia and Pacific Field,1118703.55595000000,0.08359751039,,1,1.62793074114,115.87902554300,35.59867036260,1.62793074114,0.16499926235,Yuncheng Xian,Yuncheng Xian
249,CHN-SHD-JIN,Ji'nan Shi,B,,,CHN-SHD-JIN,CHN-SHD,CHN,2,,,Ji'nan Shi,Shandong Province,China,0,East Asia Region,{981010BD-2440-42FA-826B-D1573308096A},Asia and Pacific Field,5847084.91716000000,0.43693589736,,1,6.04367970728,117.08293711100,36.73324482340,6.04367970729,0.81151611555,Ji'nan Shi,Ji'nan Shi
250,CHN-SHD-JII-JIA,Jiaxiang Xian,B,,CHN-SHD-JII-JIA,CHN-SHD-JII,CHN-SHD,CHN,3,,Jiaxiang Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{10A250EC-DCDF-455D-9A05-F9B494F098D0},Asia and Pacific Field,799898.62889600000,0.05977413192,,1,1.52566949592,116.28988175400,35.41260818150,1.52566949592,0.10253887708,Jiaxiang Xian,Jiaxiang Xian
251,CHN-SHD-JII-JII,Ji'ning Shi Shixiaqu,B,,CHN-SHD-JII-JII,CHN-SHD-JII,CHN-SHD,CHN,3,,Ji'ning Shi Shixiaqu,Jining Shi,Shandong Province,China,0,East Asia Region,{F7A34498-FA59-4E71-B6D2-80E45783FBD5},Asia and Pacific Field,1059300.60503000000,0.07915849812,,1,1.48499814334,116.56517468300,35.36617322350,1.48499814334,0.09175600253,Ji'ning Shi Shixiaqu,Ji'ning Shi Shixiaqu
252,CHN-SHD-JII-JIX,Jinxiang Xian,B,,CHN-SHD-JII-JIX,CHN-SHD-JII,CHN-SHD,CHN,3,,Jinxiang Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{A941CB7C-40FB-4B2A-8B29-CBE210BF8CA8},Asia and Pacific Field,630570.09579900000,0.04712069596,,1,1.38186848768,116.29938492900,35.03758172440,1.38186848768,0.08681032331,Jinxiang Xian,Jinxiang Xian
253,CHN-SHD-JII-LIA,Liangshan Xian,B,,CHN-SHD-JII-LIA,CHN-SHD-JII,CHN-SHD,CHN,3,,Liangshan Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{F8B88C34-EE07-42A0-844A-DDB735FDE4E6},Asia and Pacific Field,935971.58849900000,0.06994247419,,1,1.41386600371,116.09926041800,35.79090667000,1.41386600371,0.09006423832,Liangshan Xian,Liangshan Xian
254,CHN-SHD-JII-QUF,Qufu Shi,B,,CHN-SHD-JII-QUF,CHN-SHD-JII,CHN-SHD,CHN,3,,Qufu Shi,Jining Shi,Shandong Province,China,0,East Asia Region,{2117A030-199F-4948-A7A7-174B55A989AD},Asia and Pacific Field,658317.46542100000,0.04919417737,,1,1.48549781183,117.01606311400,35.60931725420,1.48549781183,0.08260083079,Qufu Shi,Qufu Shi
255,CHN-SHD-JII-SIS,Sishui Xian,B,,CHN-SHD-JII-SIS,CHN-SHD-JII,CHN-SHD,CHN,3,,Sishui Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{0FEED358-CB0F-4971-B572-C404232641E5},Asia and Pacific Field,618990.63182100000,0.04625539581,,1,1.41921085647,117.33388599300,35.63094217810,1.41921085647,0.11336867187,Sishui Xian,Sishui Xian
256,CHN-SHD-JII-WEI,Weishan Xian,B,,CHN-SHD-JII-WEI,CHN-SHD-JII,CHN-SHD,CHN,3,,Weishan Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{C5F7D698-F96B-418F-B768-7A64986EF75A},Asia and Pacific Field,710809.23809500000,0.05311673709,,1,2.80215877859,116.98671303700,34.87932190060,2.80215877859,0.15833116441,Weishan Xian,Weishan Xian
257,CHN-SHD-JII-WEN,Wenshang Xian,B,,CHN-SHD-JII-WEN,CHN-SHD-JII,CHN-SHD,CHN,3,,Wenshang Xian,Jining Shi,Shandong Province,China,0,East Asia Region,{EA016C36-C9C0-4BED-BACE-437A84698D6E},Asia and Pacific Field,761222.99108600000,0.05688401236,,1,1.54095168571,116.49313368000,35.70389094830,1.54095168571,0.09322130321,Wenshang Xian,Wenshang Xian
258,CHN-SHD-JII-YAN,Yanzhou Shi,B,,CHN-SHD-JII-YAN,CHN-SHD-JII,CHN-SHD,CHN,3,,Yanzhou Shi,Jining Shi,Shandong Province,China,0,East Asia Region,{F72BE6B0-FA3F-43A4-B5B5-F9039FB92AA0},Asia and Pacific Field,627308.93217300000,0.04687699855,,1,1.11711328317,116.74271343800,35.56200669730,1.11711328317,0.06254411900,Yanzhou Shi,Yanzhou Shi
259,CHN-YUN-LIN,Lincang Diqu,B,,,CHN-YUN-LIN,CHN-YUN,CHN,2,,,Lincang Diqu,Yunnan Province,China,0,East Asia Region,{DB1DB097-3A87-4491-8BFD-88A7CE32C202},Asia and Pacific Field,2397854.44333000000,0.17918478999,,1,8.10651532114,99.67691182410,23.94189791140,8.10651532114,2.10026940977,Lincang Diqu,Lincang Diqu
260,CHN-YUN-NUJ,Nujiang Lisuzu Zizhizhou,B,,,CHN-YUN-NUJ,CHN-YUN,CHN,2,,,Nujiang Lisuzu Zizhizhou,Yunnan Province,China,0,East Asia Region,{2A1EF9FF-6AB5-4A95-B1D7-64FA0520A0A4},Asia and Pacific Field,519040.12445000000,0.03878638086,,1,10.33052369460,98.86984695360,26.95763968100,10.33052369450,1.29240532347,Nujiang Lisuzu Zizhizhou,Nujiang Lisuzu Zizhizhou
261,CHN-YUN-QUJ,Qujing Shi,B,,,CHN-YUN-QUJ,CHN-YUN,CHN,2,,,Qujing Shi,Yunnan Province,China,0,East Asia Region,{6AE3A900-E388-4776-B3B2-81355E604664},Asia and Pacific Field,6031965.99009000000,0.45075153005,,1,10.40348173290,103.94268507400,25.70598451470,10.40348173290,2.56444421317,Qujing Shi,Qujing Shi
262,CHN-YUN-SIM,Simao Diqu,B,,,CHN-YUN-SIM,CHN-YUN,CHN,2,,,Simao Diqu,Yunnan Province,China,0,East Asia Region,{09285AF4-54EE-4CC2-AEF2-403A0BBECD60},Asia and Pacific Field,2577405.70477000000,0.19260214114,,1,13.64278399140,100.72545563700,23.18426788780,13.64278399140,3.90569553880,Simao Diqu,Simao Diqu
263,CHN-YUN-WEN,Wenshan Zhuangzu Miaozu Zizhizhou,B,,,CHN-YUN-WEN,CHN-YUN,CHN,2,,,Wenshan Zhuangzu Miaozu Zizhizhou,Yunnan Province,China,0,East Asia Region,{60263A0D-0BA4-4F63-894A-AFA592DEA45C},Asia and Pacific Field,3591146.67257000000,0.26835609815,,1,10.00582634630,104.71802373900,23.69053214230,10.00582634630,2.78640290790,Wenshan Zhuangzu Miaozu Zizhizhou,Wenshan Zhuangzu Miaozu Zizhizhou
264,CHN-YUN-XIS,Xishuangbanna Daizu Zizhizhou,B,,,CHN-YUN-XIS,CHN-YUN,CHN,2,,,Xishuangbanna Daizu Zizhizhou,Yunnan Province,China,0,East Asia Region,{CD8F1C7A-7E2E-4DE3-A35F-5E6C3232D5FF},Asia and Pacific Field,961311.24942000000,0.07183603443,,1,7.65510383803,100.94498866900,21.93398451010,7.65510383803,1.66845328678,Xishuangbanna Daizu Zizhizhou,Xishuangbanna Daizu Zizhizhou
265,CHN-YUN-YUX,Yuxi Shi,B,,,CHN-YUN-YUX,CHN-YUN,CHN,2,,,Yuxi Shi,Yunnan Province,China,0,East Asia Region,{C2F340CD-C6CC-4069-B7F7-75DE1AA3FF75},Asia and Pacific Field,2244364.05034000000,0.16771489284,,1,9.57382627201,102.20326300200,24.13886654340,9.57382627201,1.33268686268,Yuxi Shi,Yuxi Shi
266,CHN-YUN-ZHA,Zhaotong Diqu,B,,,CHN-YUN-ZHA,CHN-YUN,CHN,2,,,Zhaotong Diqu,Yunnan Province,China,0,East Asia Region,{ACC6006D-564C-4815-B32A-F94117E964CC},Asia and Pacific Field,5386694.45798000000,0.40253223788,,1,10.53174160770,104.00550985800,27.65253343270,10.53174160770,2.07219772733,Zhaotong Diqu,Zhaotong Diqu
267,CHN-GUD-CHA,Chaozhou Shi,B,,,CHN-GUD-CHA,CHN-GUD,CHN,2,,,Chaozhou Shi,Guangdong Province,China,0,East Asia Region,{C97630C9-AC79-45C3-9D29-02AA99906529},Asia and Pacific Field,2913427.05500000000,0.21771205356,,1,4.20942989755,116.76989467400,23.79629891300,4.20942989755,0.27403977457,Chaozhou Shi,Chaozhou Shi
268,CHN-GUD-DON,Dongguan Shi,B,,,CHN-GUD-DON,CHN-GUD,CHN,2,,,Dongguan Shi,Guangdong Province,China,0,East Asia Region,{EEAB29DD-8596-46E5-96C1-04C02CAE7C31},Asia and Pacific Field,1812267.29808000000,0.13542554099,,1,3.14604101642,113.88492450700,22.93360224140,3.14604101642,0.21034970198,Dongguan Shi,Dongguan Shi
269,CHN-GUD-FOS,Foshan Shi,B,,,CHN-GUD-FOS,CHN-GUD,CHN,2,,,Foshan Shi,Guangdong Province,China,0,East Asia Region,{5F491860-3CE2-4F06-BFD3-FA5AEEDB2A0C},Asia and Pacific Field,3956253.39774000000,0.29563947728,,1,4.13758846181,112.94320886900,23.00192691340,4.13758846181,0.34821675344,Foshan Shi,Foshan Shi
270,CHN-GUD-GUA-CON,Conghua Shi,B,,CHN-GUD-GUA-CON,CHN-GUD-GUA,CHN-GUD,CHN,3,,Conghua Shi,Guangzhou Shi,Guangdong Province,China,0,East Asia Region,{E01C280C-ED42-4659-943D-2B7152DD1C7D},Asia and Pacific Field,605766.81693000000,0.04526721802,,1,2.37988031851,113.67834885500,23.67428427860,2.37988031851,0.17624401366,Conghua Shi,Conghua Shi
271,ETH-ORO-BOR,Borena,B,,,ETH-ORO-BOR,ETH-ORO,ETH,2,,,Borena,Oromiya,Ethiopia,0,East Africa Region,{7C39F4EE-577C-43F1-B873-42E132D26345},Sub-Sahara Africa Field,2261937.89084000000,2.66185498357,,1,16.63572591340,39.02475288760,4.85347991422,16.63572591340,8.10415422325,Borena,Borena
272,ETH-ORO-EHA,East Haraghe,B,,,ETH-ORO-EHA,ETH-ORO,ETH,2,,,Misrak (East) Herege,Oromiya,Ethiopia,0,East Africa Region,{BCC1FFF4-FE7F-4A25-91C1-174FC6B41785},Sub-Sahara Africa Field,2895706.26535000000,3.40767542053,,1,7.99905946031,42.12548718650,8.58146757459,7.99905946031,1.69946349811,East Haraghe,East Haraghe
273,ETH-ORO-ESH,East Shewa,B,,,ETH-ORO-ESH,ETH-ORO,ETH,2,,,Misrak (East) Shewa,Oromiya,Ethiopia,0,East Africa Region,{F994A9CB-DF26-4AF5-85BB-4290A1CA1C14},Sub-Sahara Africa Field,2639811.53192000000,3.10653776586,,1,9.52666452832,39.00018478580,8.18032601562,9.52666452832,1.25523464404,East Shewa,East Shewa
274,ETH-ORO-EWE,East Wellega,B,,,ETH-ORO-EWE,ETH-ORO,ETH,2,,,Misrak (East) Wellega,Oromiya,Ethiopia,0,East Africa Region,{40EC5C69-B031-4920-975E-BAA21B8817A3},Sub-Sahara Africa Field,1983504.91266000000,2.33419425798,,1,7.29650748512,36.93833373810,9.34747291502,7.29650748512,2.16494517072,East Wellega,East Wellega
275,ETH-ORO-ILL,Illubabor,B,,,ETH-ORO-ILL,ETH-ORO,ETH,2,,,Illubabor,Oromiya,Ethiopia,0,East Africa Region,{28D5973B-9638-42BF-987D-FF6B84120071},Sub-Sahara Africa Field,1340455.43888000000,1.57745179683,,1,7.44129618746,35.73268247370,8.26461709109,7.44129618746,1.34391849436,Illubabor,Illubabor
276,ETH-ORO-JIM,Jimma,B,,,ETH-ORO-JIM,ETH-ORO,ETH,2,,,Jimma,Oromiya,Ethiopia,0,East Africa Region,{A4C8425A-C0A5-4F63-B7B5-EE89ED6B77BD},Sub-Sahara Africa Field,3102540.78099000000,3.65107887050,,1,6.23818141632,36.81989047500,7.85149601035,6.23818141632,1.29641029359,Jimma,Jimma
277,ETH-ORO-NOR,North West Shewa,B,,,ETH-ORO-NOR,ETH-ORO,ETH,2,,,Semen (North) Shewa,Oromiya,Ethiopia,0,East Africa Region,{4FB106A4-AF9A-470D-AB3A-F34588262EBA},Sub-Sahara Africa Field,1832355.89521000000,2.15632166166,,1,6.45838468750,38.08023175770,8.96289128264,6.45838468751,1.37795832097,North West Shewa,North West Shewa
